Date,Open,High,Low,Close,Adj Close,Volume
2025-04-30,319.03,319.22,316.8,317.85,317.85,64798792
2025-05-01,309.58,311.87,307.37,309.43,309.43,58800106
2025-05-02,314.36,314.36,312.12,313.45,313.45,39464908
2025-05-05,302.96,305.52,302.96,303.91,303.91,48010513
2025-05-06,294.87,294.87,293.88,294.02,294.02,60097569
2025-05-07,283.7,285.04,282.42,283.07,283.07,34409706
2025-05-08,282.24,282.28,280.96,282.03,282.03,71758582
2025-05-09,281.83,282.94,279.87,281.7,281.7,36211917
2025-05-12,277.22,278.82,275.14,276.69,276.69,44984350
2025-05-13,277.07,277.53,275.85,276.28,276.28,69311512
2025-05-14,274.92,276.62,274.21,274.93,274.93,53902628
2025-05-15,274.58,275.19,273.16,273.7,273.7,69317120
2025-05-16,272.55,274.36,270.38,272.47,272.47,29179768
2025-05-19,277.09,278.45,275.27,276.65,276.65,41509778
2025-05-20,270.85,273.26,269.89,271.69,271.69,65522450
2025-05-21,269.27,271.68,269.18,270.25,270.25,40248721
2025-05-22,270.5,272.44,269.88,271.23,271.23,47016908
2025-05-23,271.29,272.74,271.29,271.87,271.87,55652081
2025-05-26,275.86,279.04,275.61,276.84,276.84,47609428
2025-05-27,281.89,283.03,280.71,282.72,282.72,50315179
2025-05-28,285.28,285.28,284.41,284.74,284.74,40129331
2025-05-29,286.98,288.14,285.61,286.25,286.25,62707289
2025-05-30,292.11,292.74,290.98,292.17,292.17,34351258
2025-06-02,300.31,301.39,298.25,299.15,299.15,39974045
2025-06-03,299.53,301.26,299.53,299.85,299.85,60256767
2025-06-04,297.99,298.31,294.83,297.16,297.16,32442118
2025-06-05,298.28,299.74,297.84,298.27,298.27,42980741
2025-06-06,295.89,296.45,295.42,295.73,295.73,68321313
2025-06-09,297.7,299.46,297.7,298.01,298.01,51826453
2025-06-10,296.62,297.84,296.62,297.79,297.79,46675794
2025-06-11,295.06,295.9,293.46,293.91,293.91,38145727
2025-06-12,295.04,295.62,292.55,294.54,294.54,27423530
2025-06-13,297.36,298.76,296.54,297.92,297.92,49081164
2025-06-16,295.38,297.52,294.01,295.73,295.73,65122283
2025-06-17,291.71,294.52,290.87,292.56,292.56,51509769
2025-06-18,291.23,292.28,289.13,290.77,290.77,69171173
2025-06-19,299.97,301.71,299.06,301.03,301.03,31902795
2025-06-20,300.04,301.9,300.04,300.67,300.67,66687671
2025-06-23,300.97,301.28,298.27,300.34,300.34,54087300
2025-06-24,295.95,295.95,295.25,295.34,295.34,32418064
2025-06-25,289.57,291.61,289.57,289.86,289.86,39272299
2025-06-26,291.95,292.98,291.64,292.04,292.04,41802578
2025-06-27,289.01,291.43,288.74,290.0,290.0,52748939
2025-06-30,296.76,298.36,294.79,296.74,296.74,26217492
2025-07-01,297.27,298.69,296.28,297.31,297.31,35809186
2025-07-02,293.79,295.04,291.7,293.02,293.02,37124746
2025-07-03,286.94,287.35,284.44,285.95,285.95,55203471
2025-07-04,279.96,280.41,279.39,280.35,280.35,26132852
2025-07-07,274.36,274.97,274.2,274.42,274.42,25389453
2025-07-08,272.92,273.72,272.35,272.46,272.46,70950895
2025-07-09,264.88,264.88,262.59,264.05,264.05,72269173
2025-07-10,265.39,265.9,263.02,264.92,264.92,55587327
2025-07-11,265.66,266.57,264.16,266.23,266.23,35520628
2025-07-14,262.53,265.55,262.18,263.51,263.51,70957013
2025-07-15,262.29,264.02,260.94,262.72,262.72,37805824
2025-07-16,266.09,266.86,264.84,266.04,266.04,50342734
2025-07-17,266.04,267.81,264.97,266.34,266.34,60187034
2025-07-18,271.6,273.12,270.48,272.49,272.49,59812897
2025-07-21,275.58,275.91,273.13,275.27,275.27,70699871
2025-07-22,266.26,267.74,263.88,266.01,266.01,57816905
2025-07-23,268.05,268.45,266.82,267.78,267.78,28775587
2025-07-24,267.09,267.09,265.96,266.62,266.62,30743349
2025-07-25,261.25,261.88,258.95,260.36,260.36,71465007
2025-07-28,260.68,262.74,259.23,260.82,260.82,40184627
2025-07-29,260.46,261.6,260.46,260.66,260.66,25281570
2025-07-30,268.93,268.93,267.29,267.98,267.98,34138008
2025-07-31,269.74,270.56,268.29,269.82,269.82,32507193
2025-08-01,265.27,265.58,262.44,264.38,264.38,26760021
2025-08-04,270.62,272.08,270.62,271.37,271.37,45975889
2025-08-05,273.25,275.47,272.65,274.06,274.06,49777415
2025-08-06,263.94,266.03,262.31,264.05,264.05,34544120
2025-08-07,268.91,268.91,267.56,267.86,267.86,38703210
2025-08-08,260.23,260.59,258.59,260.19,260.19,26593854
