Date,Open,High,Low,Close,Adj Close,Volume
2025-04-30,496.05,498.56,492.66,496.24,496.24,16092742
2025-05-01,485.98,488.12,480.69,484.33,484.33,26373114
2025-05-02,476.08,478.51,473.16,474.99,474.99,22087150
2025-05-05,470.72,471.37,466.72,470.28,470.28,15146586
2025-05-06,469.58,470.89,465.17,468.29,468.29,38335333
2025-05-07,472.48,472.48,469.35,470.85,470.85,33051115
2025-05-08,468.72,471.8,468.72,470.41,470.41,15119325
2025-05-09,456.84,458.35,452.43,456.05,456.05,41791578
2025-05-12,452.49,455.08,450.3,453.48,453.48,20900211
2025-05-13,457.79,457.79,455.06,456.3,456.3,32271144
2025-05-14,449.15,450.62,447.6,450.61,450.61,44824684
2025-05-15,451.98,453.45,450.26,451.91,451.91,27358637
2025-05-16,447.9,448.64,444.63,446.72,446.72,26000369
2025-05-19,443.58,443.58,439.9,442.55,442.55,32794999
2025-05-20,455.16,457.82,453.26,456.48,456.48,28439436
2025-05-21,443.81,447.97,443.5,444.98,444.98,42015060
2025-05-22,442.24,444.87,440.78,443.26,443.26,38120646
2025-05-23,443.21,447.66,441.42,444.38,444.38,20843255
2025-05-26,441.33,443.5,440.87,442.63,442.63,19598450
2025-05-27,442.7,444.06,441.78,443.59,443.59,34201297
2025-05-28,445.74,446.13,441.42,444.93,444.93,39117699
2025-05-29,454.92,454.92,449.74,453.28,453.28,33104398
2025-05-30,458.82,459.76,458.63,458.67,458.67,36078913
2025-06-02,460.25,464.72,460.25,461.66,461.66,25682470
2025-06-03,445.74,446.47,441.52,444.73,444.73,18109200
2025-06-04,459.49,464.06,459.49,460.62,460.62,25965898
2025-06-05,453.67,456.21,453.67,454.84,454.84,18967636
2025-06-06,452.92,456.22,452.92,454.72,454.72,32715804
2025-06-09,454.1,454.99,451.38,454.04,454.04,25227289
2025-06-10,454.13,458.03,452.74,455.67,455.67,28449749
2025-06-11,451.99,455.19,450.32,451.79,451.79,21929706
2025-06-12,455.98,457.08,455.98,456.2,456.2,41877791
2025-06-13,460.22,461.56,457.46,458.91,458.91,36525327
2025-06-16,462.63,462.63,460.79,461.75,461.75,31098196
2025-06-17,466.76,468.62,466.76,468.29,468.29,25222951
2025-06-18,462.37,465.16,461.32,462.13,462.13,26067916
2025-06-19,454.32,457.23,452.7,455.85,455.85,22516552
2025-06-20,455.92,457.35,452.81,455.89,455.89,26181000
2025-06-23,461.22,461.91,458.66,460.38,460.38,40292433
2025-06-24,466.86,467.14,464.81,467.08,467.08,19901534
2025-06-25,472.11,474.21,469.79,470.94,470.94,27699329
2025-06-26,477.54,478.18,477.54,478.08,478.08,20188870
2025-06-27,492.7,495.26,488.5,492.27,492.27,16630631
2025-06-30,467.62,471.24,465.16,467.54,467.54,23541406
2025-07-01,480.69,482.43,478.19,479.39,479.39,38684121
2025-07-02,473.9,474.13,471.33,473.62,473.62,33359317
2025-07-03,471.17,473.34,467.37,470.82,470.82,33577804
2025-07-04,471.76,472.04,470.57,470.81,470.81,27362531
2025-07-07,479.85,481.07,478.25,478.91,478.91,35845605
2025-07-08,488.69,493.17,488.69,490.61,490.61,44495920
2025-07-09,483.45,485.96,482.38,485.05,485.05,29081791
2025-07-10,486.14,486.14,481.02,484.54,484.54,28831065
2025-07-11,479.67,480.11,476.14,477.99,477.99,33680079
2025-07-14,471.29,471.29,469.77,470.45,470.45,41907184
2025-07-15,463.08,464.8,461.14,462.8,462.8,34252455
2025-07-16,461.97,463.09,458.36,461.71,461.71,34169030
2025-07-17,458.92,459.96,458.92,459.25,459.25,34293313
2025-07-18,460.58,461.14,458.57,460.03,460.03,16260413
2025-07-21,458.69,460.33,455.67,457.5,457.5,21652654
2025-07-22,453.4,458.28,453.4,455.05,455.05,30515980
2025-07-23,452.07,453.13,448.93,450.75,450.75,26371523
2025-07-24,440.45,445.68,440.45,442.16,442.16,25600410
2025-07-25,449.5,452.05,446.04,449.08,449.08,18373073
2025-07-28,441.19,446.04,439.5,442.58,442.58,19241987
2025-07-29,443.73,445.71,443.52,443.88,443.88,16215126
2025-07-30,442.56,442.84,441.61,441.77,441.77,23094005
2025-07-31,433.51,435.14,432.29,433.21,433.21,29574569
2025-08-01,445.12,447.23,444.09,444.13,444.13,32636285
2025-08-04,441.57,444.43,439.67,441.6,441.6,23590956
2025-08-05,447.11,450.21,445.97,446.83,446.83,37981377
2025-08-06,456.85,459.59,454.66,457.15,457.15,21186627
2025-08-07,459.79,462.19,459.74,460.16,460.16,18007400
2025-08-08,474.3,476.91,472.79,473.14,473.14,41683824
