Date,Open,High,Low,Close,Adj Close,Volume
2025-04-30,209.97,211.37,209.97,210.79,210.79,22587236
2025-05-01,211.87,213.2,211.66,212.47,212.47,45907293
2025-05-02,205.76,205.76,203.88,205.04,205.04,52343355
2025-05-05,204.05,204.69,203.16,203.85,203.85,28861152
2025-05-06,202.06,203.18,201.56,202.49,202.49,23341140
2025-05-07,204.41,206.14,203.65,204.73,204.73,24908542
2025-05-08,200.36,201.89,200.36,200.76,200.76,42213969
2025-05-09,196.34,197.81,195.19,196.5,196.5,44459382
2025-05-12,204.72,204.72,203.78,204.29,204.29,36195828
2025-05-13,199.06,200.44,199.06,199.85,199.85,28584002
2025-05-14,201.29,202.12,200.04,200.91,200.91,23156245
2025-05-15,203.07,203.36,202.6,203.35,203.35,54634005
2025-05-16,201.2,203.11,201.2,201.52,201.52,22594419
2025-05-19,203.36,204.16,202.94,203.04,203.04,55926617
2025-05-20,200.8,202.28,200.8,201.16,201.16,38454621
2025-05-21,193.39,194.36,193.09,193.83,193.83,21190923
2025-05-22,196.92,196.92,195.33,196.21,196.21,59673693
2025-05-23,196.19,196.47,196.0,196.0,196.0,39003980
2025-05-26,190.65,191.98,189.12,190.63,190.63,52713560
2025-05-27,187.25,188.69,186.99,187.51,187.51,58420978
2025-05-28,189.97,191.64,189.97,190.7,190.7,45771660
2025-05-29,188.13,188.93,187.58,188.01,188.01,45188788
2025-05-30,187.93,188.19,187.28,187.5,187.5,58986755
2025-06-02,189.51,191.25,189.51,189.97,189.97,45637378
2025-06-03,188.55,189.35,187.98,188.35,188.35,53729281
2025-06-04,185.31,185.31,184.17,184.76,184.76,29391598
2025-06-05,182.96,183.76,182.61,182.74,182.74,27016141
2025-06-06,189.46,190.92,189.46,189.78,189.78,23199605
2025-06-09,184.53,184.76,184.07,184.71,184.71,57045372
2025-06-10,185.12,186.07,185.12,185.61,185.61,41556755
2025-06-11,184.56,185.24,183.71,185.15,185.15,34065079
2025-06-12,180.96,181.65,180.96,181.48,181.48,35707652
2025-06-13,178.48,179.6,178.27,179.08,179.08,59067765
2025-06-16,176.06,177.41,176.06,176.52,176.52,58249680
2025-06-17,176.77,177.48,176.77,177.03,177.03,44629795
2025-06-18,171.27,172.53,171.27,171.45,171.45,42135679
2025-06-19,168.51,170.28,168.15,169.02,169.02,52226290
2025-06-20,171.58,172.16,170.63,171.55,171.55,27179978
2025-06-23,171.26,171.72,171.15,171.55,171.55,38763591
2025-06-24,173.26,173.46,172.2,173.07,173.07,37104176
2025-06-25,173.05,173.66,172.01,172.49,172.49,45588522
2025-06-26,173.87,174.23,172.64,173.99,173.99,37159868
2025-06-27,174.36,175.59,173.73,174.3,174.3,29278146
2025-06-30,169.16,170.35,168.45,169.25,169.25,23358287
2025-07-01,169.21,169.76,167.64,168.61,168.61,53554884
2025-07-02,168.27,169.23,167.0,168.21,168.21,23232544
2025-07-03,168.57,169.41,168.34,168.94,168.94,54315762
2025-07-04,170.95,171.3,170.27,171.14,171.14,24039298
2025-07-07,174.3,174.72,174.08,174.14,174.14,49246728
2025-07-08,170.06,170.66,169.11,170.34,170.34,31794981
2025-07-09,171.22,172.03,169.93,170.99,170.99,22925331
2025-07-10,174.93,176.06,173.64,174.8,174.8,41987589
2025-07-11,172.87,174.24,172.75,172.94,172.94,22371973
2025-07-14,171.33,171.97,170.29,170.67,170.67,34062002
2025-07-15,173.73,173.94,172.07,173.37,173.37,49835907
2025-07-16,171.07,171.79,170.92,171.61,171.61,39736970
2025-07-17,174.11,174.56,173.72,173.79,173.79,47493332
2025-07-18,171.64,172.75,171.54,172.21,172.21,40561987
2025-07-21,171.77,171.77,170.0,171.3,171.3,42567372
2025-07-22,175.01,175.01,173.8,174.49,174.49,48838877
2025-07-23,173.85,174.53,172.98,174.25,174.25,27691303
2025-07-24,174.08,174.08,172.77,173.93,173.93,57582046
2025-07-25,172.14,173.57,171.97,172.57,172.57,24306723
2025-07-28,173.0,173.0,172.52,172.67,172.67,38346758
2025-07-29,170.77,172.24,170.12,171.08,171.08,36848958
2025-07-30,171.04,171.04,169.85,170.84,170.84,37499025
2025-07-31,175.32,176.06,173.9,175.19,175.19,40453771
2025-08-01,182.39,182.53,181.32,181.73,181.73,56327387
2025-08-04,179.94,181.32,179.9,180.26,180.26,52384917
2025-08-05,178.28,179.42,178.25,178.34,178.34,34539789
2025-08-06,182.0,183.23,182.0,182.22,182.22,28155591
2025-08-07,183.82,184.15,183.22,183.44,183.44,58038297
2025-08-08,182.81,184.71,182.81,183.29,183.29,30501088
